timestamp,ip,usuario,sucesso,localizacao,tentativas_intervalo,origem_confiavel,tipo
2026-01-14 17:28:59.329182,192.168.1.7,fernanda,1,Portugal,1,1,normal
2026-01-14 17:28:59.329182,203.0.113.10,guest,0,Proxy,136,0,ataque_rapido
2026-01-14 17:28:59.829182,203.0.113.10,user,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:00.329182,203.0.113.10,root,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:00.829182,203.0.113.10,root,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:01.329182,203.0.113.10,root,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:01.829182,203.0.113.10,admin,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:02.329182,203.0.113.10,admin,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:02.829182,203.0.113.10,root,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:03.329182,203.0.113.10,root,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:03.829182,203.0.113.10,root,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:04.329182,203.0.113.10,guest,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:04.829182,203.0.113.10,root,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:05.329182,203.0.113.10,administrator,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:05.829182,203.0.113.10,administrator,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:06.329182,203.0.113.10,admin,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:06.829182,203.0.113.10,admin,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:07.329182,203.0.113.10,user,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:07.829182,203.0.113.10,guest,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:08.329182,203.0.113.10,user,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:08.829182,203.0.113.10,user,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:09.329182,203.0.113.10,root,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:09.829182,203.0.113.10,administrator,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:10.329182,203.0.113.10,guest,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:10.829182,203.0.113.10,guest,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:11.329182,203.0.113.10,guest,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:11.829182,203.0.113.10,guest,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:12.329182,203.0.113.10,admin,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:12.829182,203.0.113.10,administrator,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:13.329182,203.0.113.10,administrator,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:13.829182,203.0.113.10,root,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:14.329182,203.0.113.10,guest,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:14.829182,203.0.113.10,user,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:15.329182,203.0.113.10,root,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:15.829182,203.0.113.10,administrator,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:16.329182,203.0.113.10,root,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:16.829182,203.0.113.10,admin,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:17.329182,203.0.113.10,admin,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:17.829182,203.0.113.10,user,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:18.329182,203.0.113.10,root,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:18.829182,203.0.113.10,administrator,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:19.329182,203.0.113.10,guest,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:19.829182,203.0.113.10,guest,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:20.329182,203.0.113.10,admin,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:20.829182,203.0.113.10,administrator,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:21.329182,203.0.113.10,user,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:21.829182,203.0.113.10,administrator,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:22.329182,203.0.113.10,user,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:22.829182,203.0.113.10,administrator,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:23.329182,203.0.113.10,guest,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:23.829182,203.0.113.10,admin,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:24.329182,203.0.113.10,admin,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:24.829182,203.0.113.10,administrator,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:25.329182,203.0.113.10,user,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:25.829182,203.0.113.10,administrator,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:26.329182,203.0.113.10,root,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:26.829182,203.0.113.10,user,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:27.329182,203.0.113.10,guest,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:27.829182,203.0.113.10,user,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:28.329182,203.0.113.10,root,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:28.829182,203.0.113.10,admin,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:29.329182,203.0.113.10,guest,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:29.829182,203.0.113.10,administrator,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:30.329182,203.0.113.10,user,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:30.829182,203.0.113.10,guest,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:31.329182,203.0.113.10,root,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:31.829182,203.0.113.10,guest,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:32.329182,203.0.113.10,user,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:32.829182,203.0.113.10,admin,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:33.329182,203.0.113.10,guest,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:33.829182,203.0.113.10,root,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:34.329182,203.0.113.10,admin,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:34.829182,203.0.113.10,user,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:35.329182,203.0.113.10,admin,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:35.829182,203.0.113.10,guest,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:36.329182,203.0.113.10,user,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:36.829182,203.0.113.10,administrator,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:37.329182,203.0.113.10,admin,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:37.829182,203.0.113.10,administrator,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:38.329182,203.0.113.10,root,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:38.829182,203.0.113.10,administrator,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:39.329182,203.0.113.10,administrator,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:39.829182,203.0.113.10,user,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:40.329182,203.0.113.10,guest,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:40.829182,203.0.113.10,guest,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:41.329182,203.0.113.10,administrator,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:41.829182,203.0.113.10,guest,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:42.329182,203.0.113.10,administrator,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:42.829182,203.0.113.10,user,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:43.329182,203.0.113.10,administrator,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:43.829182,203.0.113.10,guest,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:44.329182,203.0.113.10,guest,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:44.829182,203.0.113.10,admin,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:45.329182,203.0.113.10,user,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:45.829182,203.0.113.10,user,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:46.329182,203.0.113.10,administrator,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:46.829182,203.0.113.10,guest,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:47.329182,203.0.113.10,guest,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:47.829182,203.0.113.10,root,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:48.329182,203.0.113.10,admin,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:48.829182,203.0.113.10,admin,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:49.329182,203.0.113.10,admin,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:49.829182,203.0.113.10,guest,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:50.329182,203.0.113.10,administrator,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:50.829182,203.0.113.10,guest,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:51.329182,203.0.113.10,user,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:51.829182,203.0.113.10,admin,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:52.329182,203.0.113.10,admin,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:52.829182,203.0.113.10,administrator,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:53.329182,203.0.113.10,guest,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:53.829182,203.0.113.10,administrator,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:54.329182,203.0.113.10,administrator,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:54.829182,203.0.113.10,admin,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:55.329182,203.0.113.10,guest,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:55.829182,203.0.113.10,guest,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:56.329182,203.0.113.10,admin,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:29:56.829182,203.0.113.10,user,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:57.329182,203.0.113.10,root,0,Proxy,136,0,ataque_rapido
2026-01-14 17:29:57.829182,203.0.113.10,admin,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:58.329182,203.0.113.10,root,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:29:58.829182,203.0.113.10,user,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:59.329182,203.0.113.10,admin,0,VPN,136,0,ataque_rapido
2026-01-14 17:29:59.829182,203.0.113.10,administrator,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:30:00.329182,203.0.113.10,root,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:30:00.829182,203.0.113.10,guest,0,VPN,136,0,ataque_rapido
2026-01-14 17:30:01.329182,203.0.113.10,guest,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:30:01.829182,203.0.113.10,user,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:30:02.329182,203.0.113.10,guest,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:30:02.829182,203.0.113.10,admin,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:30:03.329182,203.0.113.10,administrator,0,Proxy,136,0,ataque_rapido
2026-01-14 17:30:03.829182,203.0.113.10,administrator,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:30:04.329182,203.0.113.10,admin,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:30:04.829182,203.0.113.10,admin,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:30:05.329182,203.0.113.10,administrator,0,Tor Exit Node,136,0,ataque_rapido
2026-01-14 17:30:05.829182,203.0.113.10,administrator,0,Proxy,136,0,ataque_rapido
2026-01-14 17:30:06.329182,203.0.113.10,admin,0,Desconhecido,136,0,ataque_rapido
2026-01-14 17:30:06.829182,203.0.113.10,root,0,VPN,136,0,ataque_rapido
2026-01-14 17:30:59.329182,192.168.1.73,bob,1,Canadá,3,1,normal
2026-01-14 17:30:59.329182,192.168.1.37,eduardo,1,EUA,3,1,normal
2026-01-14 17:32:59.329182,192.168.1.51,carlos,0,Portugal,2,1,normal
2026-01-14 17:32:59.329182,192.168.1.22,alice,0,Portugal,3,1,normal
2026-01-14 17:34:59.329182,192.168.1.78,bob,1,Canadá,1,1,normal
2026-01-14 17:34:59.329182,192.168.1.4,bob,1,EUA,2,1,normal
2026-01-14 17:34:59.329182,192.168.1.88,diana,1,Canadá,1,1,normal
2026-01-14 17:35:59.329182,192.168.1.25,alice,1,Portugal,3,1,normal
2026-01-14 17:35:59.329182,192.168.1.10,carlos,1,Brasil,1,1,normal
2026-01-14 17:37:59.329182,192.168.1.18,carlos,1,EUA,1,1,normal
2026-01-14 17:37:59.329182,192.168.1.78,bob,1,Brasil,2,1,normal
2026-01-14 17:37:59.329182,192.168.1.18,diana,1,EUA,3,1,normal
2026-01-14 17:39:59.329182,192.168.1.19,alice,1,Canadá,1,1,normal
2026-01-14 17:40:59.329182,192.168.1.87,bob,1,Brasil,1,1,normal
2026-01-14 17:41:59.329182,192.168.1.58,diana,1,Brasil,1,1,normal
2026-01-14 17:42:59.329182,192.168.1.26,bob,1,Canadá,1,1,normal
2026-01-14 17:42:59.329182,192.168.1.61,bob,1,Canadá,3,1,normal
2026-01-14 17:43:59.329182,192.168.1.39,eduardo,1,Canadá,3,1,normal
2026-01-14 17:43:59.329182,192.168.1.46,bob,1,EUA,1,1,normal
2026-01-14 17:43:59.329182,192.168.1.78,eduardo,1,Canadá,3,1,normal
2026-01-14 17:43:59.329182,192.168.1.18,alice,0,Canadá,1,1,normal
2026-01-14 17:44:59.329182,192.168.1.28,fernanda,1,Brasil,3,1,normal
2026-01-14 17:44:59.329182,192.168.1.38,diana,1,Portugal,2,1,normal
2026-01-14 17:45:59.329182,192.168.1.1,eduardo,1,Portugal,2,1,normal
2026-01-14 17:45:59.329182,192.168.1.14,alice,1,Canadá,2,1,normal
2026-01-14 17:45:59.329182,192.168.1.13,carlos,1,Portugal,2,1,normal
2026-01-14 17:46:59.329182,192.168.1.85,bob,1,Portugal,3,1,normal
2026-01-14 17:46:59.329182,192.168.1.59,diana,1,Canadá,3,1,normal
2026-01-14 17:46:59.329182,192.168.1.6,diana,1,EUA,1,1,normal
2026-01-14 17:47:59.329182,192.168.1.27,bob,1,Brasil,3,1,normal
2026-01-14 17:47:59.329182,192.168.1.82,eduardo,1,Brasil,2,1,normal
2026-01-14 17:48:59.329182,192.168.1.58,bob,1,EUA,1,1,normal
2026-01-14 17:49:59.329182,192.168.1.61,diana,1,Canadá,3,1,normal
2026-01-14 17:51:59.329182,192.168.1.39,carlos,1,EUA,1,1,normal
2026-01-14 17:52:59.329182,192.168.1.95,fernanda,1,Portugal,2,1,normal
2026-01-14 17:53:59.329182,192.168.1.86,alice,0,Portugal,2,1,normal
2026-01-14 17:56:59.329182,192.168.1.9,eduardo,1,Canadá,2,1,normal
2026-01-14 17:59:59.329182,192.168.1.43,eduardo,0,Portugal,1,1,normal
2026-01-14 17:59:59.329182,192.168.1.98,eduardo,1,Canadá,2,1,normal
2026-01-14 18:03:59.329182,192.168.1.33,eduardo,1,Canadá,3,1,normal
2026-01-14 18:03:59.329182,192.168.1.10,fernanda,1,Canadá,3,1,normal
2026-01-14 18:04:59.329182,192.168.1.4,eduardo,1,Canadá,1,1,normal
2026-01-14 18:06:59.329182,192.168.1.22,fernanda,1,Portugal,1,1,normal
2026-01-14 18:06:59.329182,192.168.1.78,alice,1,Brasil,1,1,normal
2026-01-14 18:08:59.329182,192.168.1.47,bob,1,EUA,1,1,normal
2026-01-14 18:09:59.329182,192.168.1.81,carlos,1,Brasil,1,1,normal
2026-01-14 18:10:59.329182,192.168.1.47,carlos,1,Canadá,2,1,normal
2026-01-14 18:11:59.329182,192.168.1.1,eduardo,1,EUA,3,1,normal
2026-01-14 18:12:59.329182,192.168.1.27,fernanda,1,Brasil,1,1,normal
2026-01-14 18:12:59.329182,192.168.1.96,eduardo,1,Portugal,2,1,normal
2026-01-14 18:13:59.329182,192.168.1.74,carlos,1,Canadá,2,1,normal
2026-01-14 18:15:59.329182,192.168.1.38,diana,1,Brasil,3,1,normal
2026-01-14 18:17:59.329182,192.168.1.47,diana,1,Canadá,1,1,normal
2026-01-14 18:17:59.329182,192.168.1.80,alice,0,EUA,1,1,normal
2026-01-14 18:18:59.329182,192.168.1.1,fernanda,0,Canadá,3,1,normal
2026-01-14 18:20:59.329182,192.168.1.42,bob,1,EUA,1,1,normal
2026-01-14 18:21:59.329182,192.168.1.7,alice,1,EUA,3,1,normal
2026-01-14 18:22:59.329182,192.168.1.54,carlos,1,Canadá,2,1,normal
2026-01-14 18:24:59.329182,192.168.1.27,diana,1,Canadá,2,1,normal
2026-01-14 18:25:59.329182,192.168.1.64,alice,1,Canadá,2,1,normal
2026-01-14 18:26:59.329182,192.168.1.83,diana,0,EUA,1,1,normal
2026-01-14 18:28:59.329182,192.168.1.21,bob,1,Brasil,2,1,normal
2026-01-14 18:29:59.329182,192.168.1.9,fernanda,1,Brasil,2,1,normal
2026-01-14 18:30:59.329182,192.168.1.22,fernanda,1,Canadá,3,1,normal
2026-01-14 18:30:59.329182,192.168.1.1,alice,1,Brasil,1,1,normal
2026-01-14 18:31:59.329182,192.168.1.89,carlos,1,Portugal,3,1,normal
2026-01-14 18:32:59.329182,192.168.1.74,carlos,1,Canadá,1,1,normal
2026-01-14 18:32:59.329182,192.168.1.85,bob,1,EUA,3,1,normal
2026-01-14 18:35:59.329182,192.168.1.6,carlos,1,EUA,3,1,normal
2026-01-14 18:35:59.329182,192.168.1.98,alice,1,Canadá,2,1,normal
2026-01-14 18:35:59.329182,192.168.1.98,fernanda,0,Portugal,1,1,normal
2026-01-14 18:35:59.329182,192.168.1.85,alice,1,Canadá,1,1,normal
2026-01-14 18:36:59.329182,192.168.1.99,fernanda,1,EUA,2,1,normal
2026-01-14 18:36:59.329182,192.168.1.88,eduardo,1,Portugal,2,1,normal
2026-01-14 18:36:59.329182,192.168.1.31,bob,1,EUA,1,1,normal
2026-01-14 18:38:59.329182,192.168.1.49,diana,1,Brasil,1,1,normal
2026-01-14 18:38:59.329182,192.168.1.38,diana,1,Brasil,2,1,normal
2026-01-14 18:40:59.329182,192.168.1.79,bob,0,Brasil,3,1,normal
2026-01-14 18:44:59.329182,192.168.1.25,carlos,1,Canadá,3,1,normal
2026-01-14 18:44:59.329182,192.168.1.12,carlos,1,EUA,3,1,normal
2026-01-14 18:44:59.329182,192.168.1.44,eduardo,1,EUA,1,1,normal
2026-01-14 18:45:59.329182,192.168.1.86,diana,1,Brasil,1,1,normal
2026-01-14 18:45:59.329182,192.168.1.67,alice,1,Brasil,2,1,normal
2026-01-14 18:45:59.329182,192.168.1.37,eduardo,1,Portugal,1,1,normal
2026-01-14 18:46:59.329182,192.168.1.31,bob,1,Canadá,2,1,normal
2026-01-14 18:48:59.329182,192.168.1.34,bob,1,Portugal,1,1,normal
2026-01-14 18:49:59.329182,192.168.1.13,eduardo,1,EUA,2,1,normal
2026-01-14 18:50:59.329182,192.168.1.98,fernanda,1,Portugal,1,1,normal
2026-01-14 18:50:59.329182,192.168.1.31,alice,1,EUA,2,1,normal
2026-01-14 18:53:59.329182,192.168.1.39,alice,1,Brasil,3,1,normal
2026-01-14 18:54:59.329182,192.168.1.96,eduardo,1,Portugal,1,1,normal
2026-01-14 18:56:59.329182,192.168.1.46,bob,1,Brasil,1,1,normal
2026-01-14 18:58:59.329182,192.168.1.52,fernanda,1,Canadá,1,1,normal
2026-01-14 18:58:59.329182,192.168.1.14,diana,1,Canadá,2,1,normal
2026-01-14 19:00:59.329182,192.168.1.44,fernanda,1,Brasil,1,1,normal
2026-01-14 19:01:59.329182,192.168.1.36,fernanda,0,Brasil,1,1,normal
2026-01-14 19:02:59.329182,192.168.1.2,carlos,0,EUA,2,1,normal
2026-01-14 19:05:59.329182,192.168.1.28,eduardo,1,EUA,1,1,normal
2026-01-14 19:06:59.329182,192.168.1.85,bob,1,Portugal,2,1,normal
2026-01-14 19:06:59.329182,192.168.1.30,carlos,1,Brasil,3,1,normal
2026-01-14 19:06:59.329182,192.168.1.6,fernanda,1,Portugal,2,1,normal
2026-01-14 19:07:59.329182,192.168.1.43,diana,1,Canadá,2,1,normal
2026-01-14 19:08:59.329182,203.0.113.11,administrator,0,Proxy,164,0,ataque_rapido
2026-01-14 19:08:59.329182,192.168.1.89,diana,1,Canadá,3,1,normal
2026-01-14 19:08:59.829182,203.0.113.11,guest,0,Proxy,164,0,ataque_rapido
2026-01-14 19:09:00.329182,203.0.113.11,root,0,Proxy,164,0,ataque_rapido
2026-01-14 19:09:00.829182,203.0.113.11,administrator,0,Proxy,164,0,ataque_rapido
2026-01-14 19:09:01.329182,203.0.113.11,admin,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:01.829182,203.0.113.11,user,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:02.329182,203.0.113.11,root,0,Proxy,164,0,ataque_rapido
2026-01-14 19:09:02.829182,203.0.113.11,user,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:03.329182,203.0.113.11,guest,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:03.829182,203.0.113.11,user,0,Proxy,164,0,ataque_rapido
2026-01-14 19:09:04.329182,203.0.113.11,administrator,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:04.829182,203.0.113.11,guest,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:05.329182,203.0.113.11,root,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:05.829182,203.0.113.11,user,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:06.329182,203.0.113.11,user,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:06.829182,203.0.113.11,administrator,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:07.329182,203.0.113.11,administrator,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:07.829182,203.0.113.11,guest,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:08.329182,203.0.113.11,user,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:08.829182,203.0.113.11,root,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:09.329182,203.0.113.11,root,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:09.829182,203.0.113.11,admin,0,Proxy,164,0,ataque_rapido
2026-01-14 19:09:10.329182,203.0.113.11,user,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:10.829182,203.0.113.11,guest,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:11.329182,203.0.113.11,admin,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:11.829182,203.0.113.11,user,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:12.329182,203.0.113.11,administrator,0,Proxy,164,0,ataque_rapido
2026-01-14 19:09:12.829182,203.0.113.11,admin,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:13.329182,203.0.113.11,admin,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:13.829182,203.0.113.11,admin,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:14.329182,203.0.113.11,admin,0,Proxy,164,0,ataque_rapido
2026-01-14 19:09:14.829182,203.0.113.11,administrator,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:15.329182,203.0.113.11,administrator,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:15.829182,203.0.113.11,guest,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:16.329182,203.0.113.11,admin,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:16.829182,203.0.113.11,administrator,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:17.329182,203.0.113.11,admin,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:17.829182,203.0.113.11,user,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:18.329182,203.0.113.11,guest,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:18.829182,203.0.113.11,guest,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:19.329182,203.0.113.11,root,0,Proxy,164,0,ataque_rapido
2026-01-14 19:09:19.829182,203.0.113.11,root,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:20.329182,203.0.113.11,root,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:20.829182,203.0.113.11,user,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:21.329182,203.0.113.11,user,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:21.829182,203.0.113.11,user,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:22.329182,203.0.113.11,root,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:22.829182,203.0.113.11,user,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:23.329182,203.0.113.11,root,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:23.829182,203.0.113.11,user,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:24.329182,203.0.113.11,root,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:24.829182,203.0.113.11,root,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:25.329182,203.0.113.11,user,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:25.829182,203.0.113.11,root,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:26.329182,203.0.113.11,guest,0,Tor Exit Node,164,0,ataque_rapido
2026-01-14 19:09:26.829182,203.0.113.11,administrator,0,Proxy,164,0,ataque_rapido
2026-01-14 19:09:27.329182,203.0.113.11,root,0,Desconhecido,164,0,ataque_rapido
2026-01-14 19:09:27.829182,203.0.113.11,admin,0,VPN,164,0,ataque_rapido
2026-01-14 19:09:28.329182,203.0.113.11,admin,0,Tor Exit Node,164,0,ataque_rapido
